state,county,stname,ctyname,total,nonhisp_white,nonhisp_black,nonhisp_NA_alaska,nonhisp_hawai_pacific,nonhisp_asian,hisp_white,hisp_black
51,19,Virginia,Bedford County,78997,69180,5587,217,19,944,1570,110
51,21,Virginia,Bland County,6280,5867,248,11,1,34,52,2
51,23,Virginia,Botetourt County,33419,30964,1056,80,5,256,492,37
51,25,Virginia,Brunswick County,16231,6607,8820,39,6,147,274,70
51,27,Virginia,Buchanan County,21004,19869,682,24,3,93,144,28
51,29,Virginia,Buckingham County,17148,10519,5733,69,3,67,331,50
51,31,Virginia,Campbell County,54885,43412,8030,178,13,575,1323,93
51,33,Virginia,Caroline County,30725,19429,8168,181,29,328,1210,181
51,35,Virginia,Carroll County,29791,28016,243,56,5,62,948,20
51,36,Virginia,Charles City County,6963,3038,3078,447,5,43,78,15
51,37,Virginia,Charlotte County,11880,8118,3247,37,0,34,184,34
51,41,Virginia,Chesterfield County,352802,213881,83108,834,224,12710,26676,3453
51,43,Virginia,Clarke County,14619,12468,644,61,8,181,783,37
51,45,Virginia,Craig County,5131,4968,18,14,0,8,64,5
51,47,Virginia,Culpeper County,52605,36701,7315,166,17,807,5088,357
51,49,Virginia,Cumberland County,9932,6307,2989,47,0,46,233,40
51,51,Virginia,Dickenson County,14318,13938,68,25,0,31,125,8
51,53,Virginia,Dinwiddie County,28544,17701,9017,85,14,233,789,179
51,57,Virginia,Essex County,10953,6009,4048,60,2,127,264,52
51,59,Virginia,Fairfax County,1147532,574332,114038,1620,594,228423,167846,7916
51,61,Virginia,Fauquier County,71222,56273,5276,190,37,1172,5708,298
51,63,Virginia,Floyd County,15749,14643,295,27,4,84,403,24
51,65,Virginia,Fluvanna County,27270,21159,4074,73,21,244,844,86
51,67,Virginia,Franklin County,56042,48875,4333,135,14,259,1327,97
51,69,Virginia,Frederick County,89313,73488,3873,208,44,1491,7379,352
51,71,Virginia,Giles County,16720,15828,255,27,4,93,269,12
51,73,Virginia,Gloucester County,37348,31623,2890,174,26,312,1176,93
51,75,Virginia,Goochland County,23753,18485,3696,71,10,401,621,47
51,77,Virginia,Grayson County,15550,13853,866,40,1,27,528,27
51,79,Virginia,Greene County,19819,16301,1408,57,9,374,1057,42
51,81,Virginia,Greensville County,11336,4048,6757,28,1,79,233,66
51,83,Virginia,Halifax County,33911,20247,12163,104,3,228,499,142
51,85,Virginia,Hanover County,107766,89938,9999,396,48,2043,2695,265
51,87,Virginia,Henrico County,330818,172535,99907,789,164,29890,16082,2228
51,89,Virginia,Henry County,50557,35129,11246,91,9,250,2496,188
51,91,Virginia,Highland County,2190,2117,24,5,0,14,21,0
51,93,Virginia,Isle of Wight County,37109,26068,8449,135,21,345,913,168
51,95,Virginia,James City County,76523,57636,10027,239,61,1950,3837,406
51,97,Virginia,King and Queen County,7025,4664,1829,101,2,35,180,11
51,99,Virginia,King George County,26836,19676,4186,137,25,412,1224,125
51,101,Virginia,King William County,17148,13242,2579,230,2,189,366,66
51,103,Virginia,Lancaster County,10603,7110,2973,32,0,80,205,38
51,105,Virginia,Lee County,23423,21769,818,80,9,68,371,54
51,107,Virginia,Loudoun County,413538,226526,31056,659,276,83267,50726,2409
51,109,Virginia,Louisa County,37591,29351,5740,171,19,236,1027,106
51,111,Virginia,Lunenburg County,12196,7186,4041,48,4,42,486,89
51,113,Virginia,Madison County,13261,11183,1193,27,4,81,338,36
51,115,Virginia,Mathews County,8834,7575,730,21,12,75,208,17
51,117,Virginia,Mecklenburg County,30587,18343,10415,93,18,246,697,155
51,119,Virginia,Middlesex County,10582,8221,1720,52,1,51,254,39
51,121,Virginia,Montgomery County,98535,82337,4051,206,38,6161,2870,187
51,125,Virginia,Nelson County,14930,12182,1649,58,4,110,503,52
51,127,Virginia,New Kent County,23091,17984,3145,245,16,274,678,55
51,131,Virginia,Northampton County,11710,6364,3882,41,5,117,977,70
51,133,Virginia,Northumberland County,12095,8371,2983,24,5,56,386,39
51,135,Virginia,Nottoway County,15232,8239,5881,62,3,85,524,109
51,137,Virginia,Orange County,37051,28734,4762,138,24,382,1739,150
51,139,Virginia,Page County,23902,22375,502,62,9,119,457,30
51,141,Virginia,Patrick County,17608,15801,915,65,3,59,484,12
51,143,Virginia,Pittsylvania County,60354,44621,12853,142,22,283,1369,117
51,145,Virginia,Powhatan County,29652,25535,2665,117,35,176,561,61
51,147,Virginia,Prince Edward County,22802,13959,7375,57,22,314,488,113
51,149,Virginia,Prince George County,38353,20788,11969,203,152,761,2333,541
51,153,Virginia,Prince William County,470335,195238,97194,923,540,43203,98160,7318
51,155,Virginia,Pulaski County,34027,30869,1687,78,5,208,531,31
51,157,Virginia,Rappahannock County,7370,6507,299,18,7,71,300,10
51,159,Virginia,Richmond County,9023,5456,2637,27,2,61,567,38
51,161,Virginia,Roanoke County,94186,80217,5799,150,29,3249,2581,233
51,163,Virginia,Rockbridge County,22573,20738,714,129,4,164,379,32
51,165,Virginia,Rockingham County,81948,72011,1800,123,30,763,5172,282
51,167,Virginia,Russell County,26586,25669,237,54,4,64,273,48
51,169,Virginia,Scott County,21566,20788,190,52,1,34,252,7
51,171,Virginia,Shenandoah County,43616,38040,1105,102,10,457,2781,164
51,173,Virginia,Smyth County,30104,28283,713,48,4,149,520,35
51,175,Virginia,Southampton County,17631,10754,6064,69,11,89,228,61
51,177,Virginia,Spotsylvania County,136215,90701,22440,355,173,3635,12058,1357
51,179,Virginia,Stafford County,152882,90672,28734,522,220,5242,17758,1852
51,181,Virginia,Surry County,6422,3425,2639,23,5,27,119,29
51,183,Virginia,Sussex County,11159,4345,6195,41,1,49,262,68
51,185,Virginia,Tazewell County,40595,38078,1289,75,7,254,392,21
51,187,Virginia,Warren County,40164,34556,1868,140,10,497,1779,125
51,191,Virginia,Washington County,53740,51198,790,104,12,288,782,26
51,193,Virginia,Westmoreland County,18015,11485,4600,91,7,145,984,104
51,195,Virginia,Wise County,37383,34176,2126,63,2,156,386,36
51,197,Virginia,Wythe County,28684,26811,812,61,5,159,313,41
51,199,Virginia,York County,68280,47869,8990,240,157,4053,3596,452
51,510,Virginia,Alexandria city,159428,83272,34809,294,120,10126,23057,1481
51,520,Virginia,Bristol city,16762,14726,1021,58,8,149,332,30
51,530,Virginia,Buena Vista city,6478,5697,331,72,29,38,159,3
51,540,Virginia,Charlottesville city,47266,31272,8509,83,21,3317,2163,184
51,550,Virginia,Chesapeake city,244835,138826,72627,819,241,8268,12002,2323
51,570,Virginia,Colonial Heights city,17370,12284,2756,89,30,641,854,144
51,580,Virginia,Covington city,5538,4461,744,23,0,52,98,17
51,590,Virginia,Danville city,40044,16540,20423,97,25,514,1436,210
51,595,Virginia,Emporia city,5346,1459,3405,14,5,51,223,80
51,600,Virginia,Fairfax city,24019,13175,1408,67,18,4436,3709,114
51,610,Virginia,Falls Church city,14617,10409,640,46,10,1419,1262,68
51,620,Virginia,Franklin city,7967,2940,4549,31,3,73,157,31
51,630,Virginia,Fredericksburg city,29036,17174,6636,98,30,842,2438,367
51,640,Virginia,Galax city,6347,4744,371,11,3,48,899,73
51,650,Virginia,Hampton city,134510,50331,66928,502,164,3167,5147,2048
51,660,Virginia,Harrisonburg city,53016,34445,3948,118,71,2210,9337,771
51,670,Virginia,Hopewell city,22529,9974,9473,115,36,319,1383,323
51,678,Virginia,Lexington city,7446,6112,621,17,7,218,231,19
51,680,Virginia,Lynchburg city,82168,51430,22680,262,45,2176,3035,366
51,683,Virginia,Manassas city,41085,16248,5581,85,53,2445,13767,746
51,685,Virginia,Manassas Park city,17478,5451,2432,49,30,1924,6331,298
51,690,Virginia,Martinsville city,12554,5424,5879,30,2,137,652,78
51,700,Virginia,Newport News city,179225,75726,73356,636,319,5671,11473,3382
51,710,Virginia,Norfolk city,242742,105156,98481,984,429,8981,14584,3691
51,720,Virginia,Norton city,3981,3425,233,12,0,72,146,2
51,730,Virginia,Petersburg city,31346,4823,23713,120,28,312,927,415
51,735,Virginia,Poquoson city,12271,11095,138,51,8,294,346,13
51,740,Virginia,Portsmouth city,94398,35095,50387,419,117,1324,2843,1054
51,750,Virginia,Radford city,18249,15216,1652,38,5,359,436,50
51,760,Virginia,Richmond city,230436,97264,105849,579,106,5179,12694,2208
51,770,Virginia,Roanoke city,99143,57369,28507,228,63,3450,5334,698
51,775,Virginia,Salem city,25301,21492,1880,64,10,469,698,85
51,790,Virginia,Staunton city,24932,20169,2774,71,5,329,644,75
51,800,Virginia,Suffolk city,92108,45044,38402,261,79,1677,2949,844
51,810,Virginia,Virginia Beach city,449974,274819,85876,1337,657,32217,28363,5285
51,820,Virginia,Waynesboro city,22630,16717,2768,81,9,369,1548,272
51,830,Virginia,Williamsburg city,14954,10183,2279,56,17,875,830,112
51,840,Virginia,Winchester city,28078,18450,2952,46,12,684,4412,222
53,1,Washington,Adams County,19983,6491,127,99,12,146,11191,310
53,3,Washington,Asotin County,22582,20275,156,324,55,209,778,22
53,5,Washington,Benton County,204390,141820,3008,1393,356,6352,42181,697
53,7,Washington,Chelan County,77200,52166,400,585,122,785,19786,292
53,9,Washington,Clallam County,77331,63730,721,3538,117,1416,3622,177
53,11,Washington,Clark County,488241,378396,10402,3591,4146,23784,42165,1247
53,13,Washington,Columbia County,3985,3364,25,50,81,52,267,2
53,15,Washington,Cowlitz County,110593,92005,1024,1592,412,1660,8697,244
53,17,Washington,Douglas County,43429,27529,203,379,85,374,12804,149
53,19,Washington,Ferry County,7627,5565,52,1175,25,83,242,10
53,21,Washington,Franklin County,95222,37946,2015,487,162,2014,47655,690
53,23,Washington,Garfield County,2225,1961,3,12,0,71,103,0
53,25,Washington,Grant County,97733,52089,902,848,91,909,37937,880
53,27,Washington,Grays Harbor County,75061,59303,936,3215,225,1006,6039,128
53,29,Washington,Island County,85141,66849,2500,647,360,4167,5714,259
53,31,Washington,Jefferson County,32221,28413,330,598,76,619,945,18
53,33,Washington,King County,2252782,1308250,150292,13298,17903,439015,182893,8466
53,35,Washington,Kitsap County,271473,206203,7905,3705,2455,14029,17661,772
53,37,Washington,Kittitas County,47935,40131,498,491,93,1010,3758,72
53,39,Washington,Klickitat County,22425,18451,116,456,30,193,2353,37
53,41,Washington,Lewis County,80707,66873,614,1136,165,990,7353,141
53,43,Washington,Lincoln County,10939,9932,62,191,14,58,333,7
53,45,Washington,Mason County,66768,53265,873,2018,259,767,5178,130
53,47,Washington,Okanogan County,42243,27161,287,4464,58,441,7145,104
53,49,Washington,Pacific County,22471,18352,180,467,29,450,1871,74
53,51,Washington,Pend Oreille County,13724,12111,93,450,18,164,395,3
53,53,Washington,Pierce County,904980,594385,64132,10512,14710,61239,78403,5629
53,55,Washington,San Juan County,17582,15476,112,134,24,249,1038,22
53,57,Washington,Skagit County,129205,95718,1069,2083,363,2783,20967,382
53,59,Washington,Skamania County,12083,10510,67,184,29,130,708,13
53,61,Washington,Snohomish County,822083,559806,28841,8777,5278,97272,72906,2436
53,63,Washington,Spokane County,522798,439171,9774,7500,3070,12310,25827,709
53,65,Washington,Stevens County,45723,39480,242,2369,76,367,1291,18
53,67,Washington,Thurston County,290536,215268,9445,3821,2613,17699,21561,998
53,69,Washington,Wahkiakum County,4488,3882,24,60,10,78,209,8
53,71,Washington,Walla Walla County,60760,43334,1180,499,198,981,12174,184
53,73,Washington,Whatcom County,229247,179461,2399,5838,579,10618,18254,494
53,75,Washington,Whitman County,50104,39292,1114,320,121,4138,2717,77
53,77,Washington,Yakima County,250873,106175,2101,9200,213,2998,111986,1799
54,1,West Virginia,Barbour County,16441,15703,159,100,4,47,158,7
54,3,West Virginia,Berkeley County,119171,99605,8952,194,26,1276,4883,448
54,5,West Virginia,Boone County,21457,20937,159,31,1,27,128,0
54,7,West Virginia,Braxton County,13957,13488,93,55,4,32,96,6
54,9,West Virginia,Brooke County,21939,20980,312,37,5,110,155,13
54,11,West Virginia,Cabell County,91945,82840,4353,152,14,1147,1083,82
54,13,West Virginia,Calhoun County,7109,6892,25,24,3,12,74,2
54,15,West Virginia,Clay County,8508,8276,25,30,3,6,70,1
54,17,West Virginia,Doddridge County,8448,8021,188,35,2,28,50,1
54,19,West Virginia,Fayette County,42406,39152,1843,95,8,118,445,35
54,21,West Virginia,Gilmer County,7823,6380,800,28,8,56,327,46
54,23,West Virginia,Grant County,11568,11130,115,17,3,25,130,24
54,25,West Virginia,Greenbrier County,34662,32070,928,108,6,202,633,19
54,27,West Virginia,Hampshire County,23175,22145,293,48,12,69,295,23
54,29,West Virginia,Hancock County,28810,26955,759,55,4,135,387,23
54,31,West Virginia,Hardy County,13776,12388,375,31,7,92,579,60
54,33,West Virginia,Harrison County,67256,63195,1216,135,16,422,1026,45
54,35,West Virginia,Jackson County,28576,27662,165,68,8,90,248,9
54,37,West Virginia,Jefferson County,57146,47557,3491,157,25,848,3165,179
54,39,West Virginia,Kanawha County,178124,156218,13350,252,41,1865,1810,116
54,41,West Virginia,Lewis County,15907,15286,100,39,1,88,165,8
54,43,West Virginia,Lincoln County,20409,19902,80,26,1,42,135,5
54,45,West Virginia,Logan County,32019,30710,574,35,0,84,275,16
54,47,West Virginia,McDowell County,17624,15637,1432,38,0,28,226,9
54,49,West Virginia,Marion County,56072,52095,1796,129,11,334,611,37
54,51,West Virginia,Marshall County,30531,29486,229,74,2,109,259,9
54,53,West Virginia,Mason County,26516,25602,238,49,14,72,187,4
54,55,West Virginia,Mercer County,58758,53073,3465,118,3,335,531,84
54,57,West Virginia,Mineral County,26868,25171,780,53,2,169,240,13
54,59,West Virginia,Mingo County,23424,22394,448,26,0,67,175,17
54,61,West Virginia,Monongalia County,105612,93256,3981,171,44,3500,2009,122
54,63,West Virginia,Monroe County,13275,12773,105,42,2,24,105,1
54,65,West Virginia,Morgan County,17884,17010,159,57,7,70,244,7
54,67,West Virginia,Nicholas County,24496,23698,147,87,4,89,174,6
54,69,West Virginia,Ohio County,41411,38078,1470,80,11,333,439,47
54,71,West Virginia,Pendleton County,6969,6604,138,19,4,13,77,10
54,73,West Virginia,Pleasants County,7460,7134,121,18,0,16,60,3
54,75,West Virginia,Pocahontas County,8247,7842,105,20,0,17,128,7
54,77,West Virginia,Preston County,33432,32076,363,75,8,75,490,20
54,79,West Virginia,Putnam County,56450,53744,657,143,22,466,608,31
54,81,West Virginia,Raleigh County,73361,64165,5741,174,24,618,999,121
54,83,West Virginia,Randolph County,28695,27399,454,82,0,136,267,12
54,85,West Virginia,Ritchie County,9554,9298,44,11,0,22,73,2
54,87,West Virginia,Roane County,13688,13232,35,38,3,48,152,7
54,89,West Virginia,Summers County,12573,11535,522,41,2,40,183,25
54,91,West Virginia,Taylor County,16695,16025,189,50,1,77,156,8
54,93,West Virginia,Tucker County,6839,6646,28,17,1,22,55,0
54,95,West Virginia,Tyler County,8591,8345,26,20,2,45,50,3
54,97,West Virginia,Upshur County,24176,23124,248,60,2,116,297,13
54,99,West Virginia,Wayne County,39402,38250,222,132,4,124,225,5
54,101,West Virginia,Webster County,8114,7879,37,9,1,14,56,0
54,103,West Virginia,Wetzel County,15065,14592,70,20,0,51,141,6
54,105,West Virginia,Wirt County,5821,5642,26,14,1,16,44,0
54,107,West Virginia,Wood County,83518,79435,1000,183,33,490,897,34
54,109,West Virginia,Wyoming County,20394,19780,144,34,1,36,135,4
55,1,Wisconsin,Adams County,20220,18267,554,190,4,123,698,41
55,3,Wisconsin,Ashland County,15562,12790,80,1638,6,91,252,3
55,5,Wisconsin,Barron County,45244,42086,683,429,7,301,1010,28
55,7,Wisconsin,Bayfield County,15036,12661,88,1448,2,79,174,6
55,9,Wisconsin,Brown County,264542,212441,7135,6771,119,8855,19808,739
55,11,Wisconsin,Buffalo County,13031,12426,69,43,0,55,256,9
55,13,Wisconsin,Burnett County,15414,13897,123,645,7,72,204,2
55,15,Wisconsin,Calumet County,50089,45386,378,209,22,1186,2039,47
55,17,Wisconsin,Chippewa County,64658,60314,1105,314,22,947,940,41
55,19,Wisconsin,Clark County,34774,32144,169,187,10,176,1625,39
55,21,Wisconsin,Columbia County,57532,53087,927,318,35,423,1764,71
55,23,Wisconsin,Crawford County,16131,15161,349,53,6,102,241,12
55,25,Wisconsin,Dane County,546695,433169,28737,1604,186,34086,31079,1506
55,27,Wisconsin,Dodge County,87839,78673,2831,433,48,549,4097,108
55,29,Wisconsin,Door County,27668,25825,205,147,13,151,839,15
55,31,Wisconsin,Douglas County,43150,39424,508,795,14,477,539,33
55,33,Wisconsin,Dunn County,45368,41923,379,200,18,1329,778,23
55,35,Wisconsin,Eau Claire County,104646,93725,1158,522,183,4435,2240,125
55,37,Wisconsin,Florence County,4295,4104,19,40,1,18,35,0
55,39,Wisconsin,Fond du Lac County,103403,92058,2092,457,36,1877,4954,201
55,41,Wisconsin,Forest County,9004,7060,114,1270,12,30,98,6
55,43,Wisconsin,Grant County,51439,48803,740,101,12,474,787,47
55,45,Wisconsin,Green County,36960,34773,271,90,20,237,1019,21
55,47,Wisconsin,Green Lake County,18913,17349,176,71,6,139,879,31
55,49,Wisconsin,Iowa County,23678,22513,171,57,15,174,412,11
55,51,Wisconsin,Iron County,5687,5405,10,75,0,21,55,7
55,53,Wisconsin,Jackson County,20643,17727,432,1260,20,93,538,19
55,55,Wisconsin,Jefferson County,84769,75659,839,275,18,776,5695,140
55,57,Wisconsin,Juneau County,26687,24385,645,334,9,160,674,26
55,59,Wisconsin,Kenosha County,169561,127834,11633,527,78,2814,20025,937
55,61,Wisconsin,Kewaunee County,20434,19238,105,93,9,88,636,19
55,63,Wisconsin,La Crosse County,118016,105678,1789,468,47,5509,2032,117
55,65,Wisconsin,Lafayette County,16665,15623,71,43,0,82,618,12
55,67,Wisconsin,Langlade County,19189,17955,219,209,0,96,312,13
55,69,Wisconsin,Lincoln County,27593,26262,232,129,10,155,387,22
55,71,Wisconsin,Manitowoc County,78981,70914,823,457,29,2232,3029,101
55,73,Wisconsin,Marathon County,135692,119738,1122,606,47,8128,3441,111
55,75,Wisconsin,Marinette County,40350,38321,249,251,10,206,656,28
55,77,Wisconsin,Marquette County,15574,14494,101,113,5,110,506,5
55,78,Wisconsin,Menominee County,4556,530,43,3477,0,78,32,2
55,79,Wisconsin,Milwaukee County,945726,478761,248335,5415,224,43292,128594,9281
55,81,Wisconsin,Monroe County,46253,41595,741,490,49,416,1864,108
55,83,Wisconsin,Oconto County,37930,35876,159,531,6,186,564,31
55,85,Wisconsin,Oneida County,35595,33653,227,366,10,208,456,13
55,87,Wisconsin,Outagamie County,187885,163644,2652,3032,113,6808,7313,208
55,89,Wisconsin,Ozaukee County,89221,81203,1470,208,24,2285,2477,80
55,91,Wisconsin,Pepin County,7287,6991,25,22,2,27,130,13
55,93,Wisconsin,Pierce County,42754,40088,350,189,15,496,840,45
55,95,Wisconsin,Polk County,43783,41551,181,421,7,260,643,18
55,97,Wisconsin,Portage County,70772,64314,634,260,21,2194,2085,70
55,99,Wisconsin,Price County,13351,12505,91,93,126,91,208,6
55,101,Wisconsin,Racine County,196311,140102,22103,716,80,2444,23498,1436
55,103,Wisconsin,Richland County,17252,16287,146,68,6,133,383,10
55,105,Wisconsin,Rock County,163354,134440,7991,431,64,2088,13093,599
55,107,Wisconsin,Rusk County,14178,13380,178,87,3,49,249,9
55,109,Wisconsin,St. Croix County,90687,84879,742,331,22,1001,2056,31
55,111,Wisconsin,Sauk County,64442,58278,750,708,21,430,2985,107
55,113,Wisconsin,Sawyer County,16558,12706,106,2719,0,58,235,5
55,115,Wisconsin,Shawano County,40899,35249,225,3205,20,196,755,27
55,117,Wisconsin,Sheboygan County,115340,96321,2460,480,48,6571,6970,176
55,119,Wisconsin,Taylor County,20343,19387,95,81,8,108,411,9
55,121,Wisconsin,Trempealeau County,29649,26346,132,77,4,181,2196,45
55,123,Wisconsin,Vernon County,30822,29685,137,72,8,128,439,6
55,125,Wisconsin,Vilas County,22195,18842,85,2189,1,140,352,11
55,127,Wisconsin,Walworth County,103868,88643,1094,246,32,1048,10844,196
55,129,Wisconsin,Washburn County,15720,14761,47,250,4,99,233,15
55,131,Wisconsin,Washington County,136034,125871,1717,412,49,1970,3992,126
55,133,Wisconsin,Waukesha County,404198,355637,6622,959,149,15401,18133,469
55,135,Wisconsin,Waupaca County,50990,47944,247,294,7,256,1437,28
55,137,Wisconsin,Waushara County,24443,21865,483,131,11,124,1399,38
55,139,Wisconsin,Winnebago County,171907,151256,4044,1038,85,5175,6540,258
55,141,Wisconsin,Wood County,72999,67183,630,566,13,1408,1939,72
56,1,Wyoming,Albany County,38880,31844,675,282,31,1483,3247,84
